id,新規,,スキル名,テキスト,SP,種類,,キャラ,下位スキル,確定発動,CT,査定,前提条件,CM順位,LoH順位,条件,CM順位,LoH順位,効果1,効果量1,効果2,効果量2,効果3,効果量3,効果時間,前提条件,CM順位,LoH順位,条件,CM順位,LoH順位,効果1,効果量1,効果2,効果量1,効果3,効果量1,効果時間,
202842,,#REF!,砂払い,レース中盤に前の方にいると持久力をわずかに回復する＜ダート＞,180,白,,,,,500,217,,,,ground_type==2&phase_random==1&order_rate<=50,5位以上,6位以上,回復,0.015,,,,,,,,,,,,,,,,,,,202842|砂払い
202851,,#REF!,一網打尽,レース終盤始めの方で余力十分なら前に出る＜追込・長距離＞,160,金,,,ごぼう抜き,,500,508,,,,distance_type==4&running_style==4&phase_firsthalf_random==2&lastspurt==2,,,現在速度,0.35,,,,,3,,,,,,,,,,,,,,202851|一網打尽
202852,,#REF!,ごぼう抜き,レース終盤始めの方で余力十分ならわずかに前に出る＜追込・長距離＞,160,白,,,,,500,217,,,,distance_type==4&running_style==4&phase_firsthalf_random==2&lastspurt==2,,,現在速度,0.15,,,,,3,,,,,,,,,,,,,,202852|ごぼう抜き
202861,,#REF!,ロケットスタート,スタート時に加速力が上がる＜短距離＞,120,金,,,急発進,,500,334,,,,distance_type==1&phase==0,,,加速,0.4,,,,,1.5,,,,,,,,,,,,,,202861|ロケットスタート
202862,,#REF!,急発進,スタート時に加速力がわずかに上がる＜短距離＞,120,白,,,,,500,217,,,,distance_type==1&phase==0,,,加速,0.2,,,,,1.5,,,,,,,,,,,,,,202862|急発進
202871,,#REF!,君臨,終盤の最終コーナーで中団以降にいると加速力が上がる＜追込・中距離＞,180,金,,,渾身の足取り,,500,508,,,,distance_type==3&running_style==4&phase>=2&is_finalcorner==1&corner!=0&order_rate>=40,4位以下,5位以下,加速,0.4,,,,,0.9,,,,,,,,,,,,,,202871|君臨
202872,,#REF!,渾身の足取り,終盤の最終コーナーで中団以降にいると加速力がわずかに上がる＜追込・中距離＞,180,白,,,,,500,217,,,,distance_type==3&running_style==4&phase>=2&is_finalcorner==1&corner!=0&order_rate>=40,4位以下,5位以下,加速,0.2,,,,,0.9,,,,,,,,,,,,,,202872|渾身の足取り
202882,,#REF!,たぎる血潮,最終直線で2番手以降で先頭から4バ身以内にいると速度が少し上がる＜作戦・追込＞,180,白,,,,,500,217,,,,running_style==4&is_last_straight==1&order>=2&distance_diff_top<=10,2位以下,2位以下,目標速度,0.25,,,,,2.4,,,,,,,,,,,,,,202882|たぎる血潮
202892,,#REF!,不動の心,レース中盤が迫ったとき後方にいると持久力をわずかに回復する＜作戦・追込＞,180,白,,,,,500,217,,,,running_style==4&phase_laterhalf_random==0&order_rate>=50,5位以下,6位以下,回復,0.015,,,,,,,,,,,,,,,,,,,202892|不動の心
202901,,#REF!,飛翔脚,レース終盤が迫ったとき中団以降にいると速度が上がる＜作戦・追込＞,180,金,,,推力十分,,500,508,,,,running_style==4&phase_laterhalf_random==1&order_rate>=40,4位以下,5位以下,目標速度,0.35,,,,,2.4,,,,,,,,,,,,,,202901|飛翔脚
202902,,#REF!,推力十分,レース終盤が迫ったとき中団以降にいると速度がわずかに上がる＜作戦・追込＞,180,白,,,,,500,217,,,,running_style==4&phase_laterhalf_random==1&order_rate>=40,4位以下,5位以下,目標速度,0.15,,,,,2.4,,,,,,,,,,,,,,202902|推力十分
202912,,#REF!,切り崩し,最終コーナーで後方だと前後3人ずつの速度をほんのわずかに下げ、自分の速度がわずかに上がる＜作戦・追込＞,190,白,,,,,500,217,,,,running_style==4&order_rate>=50&is_finalcorner_random==1,5位以下,6位以下,目標速度,0.15,現在速度,0.035,現在速度,0.035,1.8,,,,,,,,,,,,,,202912|切り崩し
202921,,#REF!,一心不乱,レース中盤に持久力を少し使って速度がすごく上がる＜作戦・追込＞,160,金,,,惜しみなし,,500,508,,,,running_style==4&phase_random==1,,,目標速度,0.45,回復,-0.02,,,2.4,,,,,,,,,,,,,,202921|一心不乱
202922,,#REF!,惜しみなし,レース中盤に持久力を少し使って速度が少し上がる＜作戦・追込＞,160,白,,,,,500,217,,,,running_style==4&phase_random==1,,,目標速度,0.25,回復,-0.02,,,2.4,,,,,,,,,,,,,,202922|惜しみなし
202932,,#REF!,影踏み,レース後半に追い抜こうとすると速度がわずかに上がる＜作戦・追込＞,180,白,,,,,500,217,,,,running_style==4&distance_rate>=50&is_overtake==1,,,目標速度,0.15,,,,,2.4,,,,,,,,,,,,,,202932|影踏み
202942,,#REF!,鬼気迫って,レース中盤に後方にいると前の速度をほんのわずかに下げ自分の速度がわずかに上がる＜追込・中距離＞,160,白,,,,,500,217,,,,distance_type==3&running_style==4&phase_random==1&order_rate>=50,5位以下,6位以下,目標速度,0.15,現在速度,0.035,,,1.8,,,,,,,,,,,,,,202942|鬼気迫って
202951,,#REF!,砂の開拓者,レース中盤が迫ったとき前方にいると速度が上がる＜ダート＞,160,金,,,パイオニア,,500,508,,,,ground_type==2&phase_laterhalf_random==0&order_rate<=50,5位以上,6位以上,目標速度,0.35,,,,,3,,,,,,,,,,,,,,202951|砂の開拓者
202952,,#REF!,パイオニア,レース中盤が迫ったとき前方にいると速度がわずかに上がる＜ダート＞,160,白,,,,,500,217,,,,ground_type==2&phase_laterhalf_random==0&order_rate<=50,5位以上,6位以上,目標速度,0.15,,,,,3,,,,,,,,,,,,,,202952|パイオニア
202961,,#REF!,熱情,レース終盤が迫ったとき中団以降にいると速度が上がる＜マイル＞,180,金,,,滾る想い,,500,508,,,,distance_type==2&phase_laterhalf_random==1&order_rate>=40,4位以下,5位以下,目標速度,0.35,,,,,2.4,,,,,,,,,,,,,,202961|熱情
202962,,#REF!,滾る想い,レース終盤が迫ったとき中団以降にいると速度がわずかに上がる＜マイル＞,180,白,,,,,500,217,,,,distance_type==2&phase_laterhalf_random==1&order_rate>=40,4位以下,5位以下,目標速度,0.15,,,,,2.4,,,,,,,,,,,,,,202962|滾る想い
202972,,#REF!,好機を捉えて,レース終盤始めの方早めに中団以降にいると加速力がわずかに上がる＜追込・長距離＞,160,白,,,,,500,217,,,,running_style==4&distance_type==4&phase_firstquarter_random==2&order_rate>=40,4位以下,5位以下,加速,0.2,,,,,1.2,,,,,,,,,,,,,,202972|好機を捉えて
202981,,#REF!,流星光底,レース終盤が迫ったとき前方にいると速度が上がる＜作戦・先行＞,180,金,,,飛躍の予感,,500,508,,,,running_style==2&phase_laterhalf_random==1&order_rate<=50,5位以上,6位以上,目標速度,0.35,,,,,2.4,,,,,,,,,,,,,,202981|流星光底
202982,,#REF!,飛躍の予感,レース終盤が迫ったとき前方にいると速度がわずかに上がる＜作戦・先行＞,180,白,,,,,500,217,,,,running_style==2&phase_laterhalf_random==1&order_rate<=50,5位以上,6位以上,目標速度,0.15,,,,,2.4,,,,,,,,,,,,,,202982|飛躍の予感
202991,,#REF!,直線コース◎,直線のコースが得意になる,90,白,,,直線コース○,○,,174,,,,corner_count==0,,,緑(スピ),60,,,,,-0.0001,,,,,,,,,,,,,,202991|直線コース◎
202992,,#REF!,直線コース○,直線のコースが少し得意になる,70,白,,,,○,,129,,,,corner_count==0,,,緑(スピ),40,,,,,-0.0001,,,,,,,,,,,,,,202992|直線コース○
202993,,#REF!,直線コース×,直線のコースが少し苦手になる,40,白,,,,○,,-129,,,,corner_count==0,,,緑(スピ),-40,,,,,-0.0001,,,,,,,,,,,,,,202993|直線コース×
203001,,#REF!,掌握,レース終盤のコーナーで追い抜こうとするとしばらくの間少し前に出る＜作戦・追込＞,180,金,,,手練手管,,500,508,,,,running_style==4&phase>=2&corner!=0&is_overtake==1,,,現在速度,0.25,,,,,4,,,,,,,,,,,,,,203001|掌握
203002,,#REF!,手練手管,レース終盤のコーナーで追い抜こうとするとしばらくの間ちょっと前に出る＜作戦・追込＞,180,白,,,,,500,217,,,,running_style==4&phase>=2&corner!=0&is_overtake==1,,,現在速度,0.05,,,,,4,,,,,,,,,,,,,,203002|手練手管
203011,,#REF!,電迅速攻,レース中盤に速度が上がる＜短距離＞,140,金,,,瞬発力,,500,508,,,,distance_type==1&phase_random==1,,,目標速度,0.35,,,,,1.8,,,,,,,,,,,,,,203011|電迅速攻
203012,,#REF!,瞬発力,レース中盤に速度がわずかに上がる＜短距離＞,140,白,,,,,500,217,,,,distance_type==1&phase_random==1,,,目標速度,0.15,,,,,1.8,,,,,,,,,,,,,,203012|瞬発力
203021,,#REF!,風翔,レース中盤に速度が上がる＜マイル＞,140,金,,,風切り,,500,508,,,,distance_type==2&phase_random==1,,,目標速度,0.35,,,,,1.8,,,,,,,,,,,,,,203021|風翔
203022,,#REF!,風切り,レース中盤に速度がわずかに上がる＜マイル＞,140,白,,,,,500,217,,,,distance_type==2&phase_random==1,,,目標速度,0.15,,,,,1.8,,,,,,,,,,,,,,203022|風切り
203031,,#REF!,正攻法,レース中盤に前方にいると速度が上がる,180,金,,,素直な一歩,,500,508,,,,phase_random==1&order_rate<=50,5位以上,6位以上,目標速度,0.35,,,,,2.4,,,,,,,,,,,,,,203031|正攻法
203032,,#REF!,素直な一歩,レース中盤に前方にいると速度がわずかに上がる,180,白,,,,,500,217,,,,phase_random==1&order_rate<=50,5位以上,6位以上,目標速度,0.15,,,,,2.4,,,,,,,,,,,,,,203032|素直な一歩
203041,,#REF!,トキメキハート,レース終盤始めの方に前に出る＜短距離/マイル＞,180,金,,,胸の高鳴り,,500,508,,,,distance_type==1&phase_firsthalf_random==2@distance_type==2&phase_firsthalf_random==2,,,現在速度,0.35,,,,,2.4,,,,,,,,,,,,,,203041|トキメキハート
203042,,#REF!,胸の高鳴り,レース終盤始めの方にわずかに前に出る＜短距離/マイル＞,180,白,,,,,500,217,,,,distance_type==1&phase_firsthalf_random==2@distance_type==2&phase_firsthalf_random==2,,,現在速度,0.15,,,,,2.4,,,,,,,,,,,,,,203042|胸の高鳴り
203051,,#REF!,初志貫徹,レース終盤が迫ったとき前方にいると速度が上がる＜中距離＞,160,金,,,揺るがぬ信念,,500,508,,,,distance_type==3&phase_laterhalf_random==1&order_rate<=50,5位以上,6位以上,目標速度,0.35,,,,,2.4,,,,,,,,,,,,,,203051|初志貫徹
203052,,#REF!,揺るがぬ信念,レース終盤が迫ったとき前方にいると速度がわずかに上がる＜中距離＞,160,白,,,,,500,217,,,,distance_type==3&phase_laterhalf_random==1&order_rate<=50,5位以上,6位以上,目標速度,0.15,,,,,2.4,,,,,,,,,,,,,,203052|揺るがぬ信念
203061,,#REF!,無二,2ハロン目に前がひらけていると速度がちょっと上がるスキル発動時、コーナーにいないと効果が増える＜短距離＞,120,白,,,,,500,217,,,,distance_type==1&furlong==1&near_infront_count==0&corner==0,,,目標速度,0.15,,,,,3,,,,distance_type==1&furlong==1&near_infront_count==0,,,目標速度,0.05,,,,,3,203061|無二
203071,,#REF!,無三,3ハロン目に前がひらけていると速度がちょっと上がるスキル発動時、コーナーにいないと効果が増える＜短距離＞,120,白,,,,,500,217,,,,distance_type==1&furlong==2&near_infront_count==0&corner==0,,,目標速度,0.15,,,,,3,,,,distance_type==1&furlong==2&near_infront_count==0,,,目標速度,0.05,,,,,3,203071|無三
210011,,#REF!,アオハル燃焼・速,レース中盤にアオハル魂が燃えレース中のチームメンバーのスピード合計が高いほど速度が上がる,200,金,,,アオハル点火・速,,500,633,,,,phase_random==1,,,目標速度,0.35,,,,,1.8,,,,,,,,,,,,,,210011|アオハル燃焼・速
210012,,#REF!,アオハル点火・速,レース中盤にアオハル魂が燃えレース中のチームメンバーのスピード合計が高いほど速度がわずかに上がる,200,白,,,,,500,263,,,,phase_random==1,,,目標速度,0.15,,,,,1.8,,,,,,,,,,,,,,210012|アオハル点火・速
210021,,#REF!,アオハル燃焼・体,レース中盤にアオハル魂が燃えレース中のチームメンバーのスタミナ合計が高いほど持久力が回復する,200,金,,,アオハル点火・体,,500,633,,,,phase_random==1,,,回復,0.055,,,,,,,,,,,,,,,,,,,210021|アオハル燃焼・体
210022,,#REF!,アオハル点火・体,レース中盤にアオハル魂が燃えレース中のチームメンバーのスタミナ合計が高いほど持久力がわずかに回復する,200,白,,,,,500,263,,,,phase_random==1,,,回復,0.015,,,,,,,,,,,,,,,,,,,210022|アオハル点火・体
210031,,#REF!,アオハル燃焼・力,レース終盤にアオハル魂が燃えレース中のチームメンバーのパワー合計が高いほど加速力が上がる,200,金,,,アオハル点火・力,,500,633,,,,phase_random==2,,,加速,0.4,,,,,1.2,,,,,,,,,,,,,,210031|アオハル燃焼・力
210032,,#REF!,アオハル点火・力,レース終盤にアオハル魂が燃えレース中のチームメンバーのパワー合計が高いほど加速力がわずかに上がる,200,白,,,,,500,263,,,,phase_random==2,,,加速,0.2,,,,,1.2,,,,,,,,,,,,,,210032|アオハル点火・力
210041,,#REF!,アオハル燃焼・根,レース終盤にアオハル魂が燃えレース中のチームメンバーの根性合計が高いほど脚に力強さが宿る,200,金,,,アオハル点火・根,,500,633,,,,phase_random==2,,,目標速度,0.25,加速,0.3,,,1.8,,,,,,,,,,,,,,210041|アオハル燃焼・根
210042,,#REF!,アオハル点火・根,レース終盤にアオハル魂が燃えレース中のチームメンバーの根性合計が高いほど脚にちょっと力強さが宿る,200,白,,,,,500,263,,,,phase_random==2,,,目標速度,0.05,加速,0.1,,,1.8,,,,,,,,,,,,,,210042|アオハル点火・根
210051,,#REF!,アオハル燃焼・賢,レース序盤にアオハル魂が燃えしばらくレース中のチームメンバーの賢さ合計が高いほど先を見据えて走る,200,金,,,アオハル点火・賢,,500,633,,,,phase_random==0,,,レーン移動,0.035,視野,15,,,4,,,,,,,,,,,,,,210051|アオハル燃焼・賢
210052,,#REF!,アオハル点火・賢,レース序盤にアオハル魂が燃えしばらくレース中のチームメンバーの賢さ合計が高いほどわずかに先を見据えて走る,200,白,,,,,500,263,,,,phase_random==0,,,レーン移動,0.015,視野,5,,,4,,,,,,,,,,,,,,210052|アオハル点火・賢
210061,,#REF!,一番星,レース後半に呼吸を整え前へ踏み込む育成で重ねた勝利の数だけ効果が高まる,200,金,,,綺羅星,,500,633,,,,distance_rate_after_random==50,,,目標速度,0.25,加速,0.3,回復,0.035,1.2,,,,,,,,,,,,,,210061|一番星
210062,,#REF!,綺羅星,レース後半にちょっと呼吸を整え前へ踏み込む育成で重ねた勝利の数だけ効果が高まる,200,白,,,,,500,263,,,,distance_rate_after_random==50,,,目標速度,0.05,加速,0.1,回復,0.005,1.2,,,,,,,,,,,,,,210062|綺羅星
210071,,#REF!,キミと勝ちたい,レース後半に前の方だと速度が上がりさらに加速力がわずかに上がるファンが多いほど効果が高まる,200,金,,,夢の途中,,500,633,,,,distance_rate_after_random==50&order_rate<=65,6位以上,8位以上,目標速度,0.35,加速,0.2,,,1.2,,,,,,,,,,,,,,210071|キミと勝ちたい
210072,,#REF!,夢の途中,レース後半に前の方だと速度がわずかに上がり、加速力がほんのわずかに上がるファンが多いほど効果が高まる,200,白,,,,,500,263,,,,distance_rate_after_random==50&order_rate<=65,6位以上,8位以上,目標速度,0.15,加速,0.07,,,1.2,,,,,,,,,,,,,,210072|夢の途中
210081,,#REF!,限界の先へ,ラストスパートで速度が上がる最も優れた基礎能力の高さに応じて効果が高まる,200,金,,,前だけ見据えて,,500,633,,,,is_lastspurt==1&phase_random==3,,,目標速度,0.35,,,,,2.4,,,,,,,,,,,,,,210081|限界の先へ
210082,,#REF!,前だけ見据えて,ラストスパートで速度がわずかに上がる最も優れた基礎能力の高さに応じて効果が高まる,200,白,,,,,500,263,,,,is_lastspurt==1&phase_random==3,,,目標速度,0.15,,,,,2.4,,,,,,,,,,,,,,210082|前だけ見据えて
210091,,#REF!,レースの真髄・速,レース終盤が迫ったとき速度がわずかに上がる,150,白,,,,,500,174,,,,phase_laterhalf_random==1,,,目標速度,0.15,,,,,2,,,,,,,,,,,,,,210091|レースの真髄・速
210101,,#REF!,レースの真髄・体,ラストスパートで持久力を少し使い速度が少し上がる,150,白,,,,,500,174,,,,phase_random==3&hp_per>=2&is_lastspurt==1,,,目標速度,0.25,回復,-0.02,,,3,,,,,,,,,,,,,,210101|レースの真髄・体
210111,,#REF!,レースの真髄・力,ラストスパートで追い越そうとするとしばらくの間速度がわずかに上がる,150,白,,,,,500,174,,,,phase==3&is_overtake==1&is_lastspurt==1,,,目標速度,0.15,,,,,4,,,,,,,,,,,,,,210111|レースの真髄・力
210121,,#REF!,レースの真髄・根,追い比べをするとき加速力がわずかに上がる,150,白,,,,,500,174,,,,compete_fight_count>0,,,加速,0.2,,,,,1.2,,,,,,,,,,,,,,210121|レースの真髄・根
210131,,#REF!,レースの真髄・賢,レース後半にスキルを2回発動させると速度がわずかに上がる,150,白,,,,,500,174,,,,activate_count_later_half>=2,,,目標速度,0.15,,,,,2,,,,,,,,,,,,,,210131|レースの真髄・賢
